performer,user_name,comment,video_id,likes_count
IceNineKill,AquariumStuff,American psycho af,ozOb5FcnDf4,0
IceNineKill,Beckett Kamp,The sadness I feel that y’all are coming close to Florida. My two favorite bands! Ice Nine Kills & Metallica!,aDxtaky0ONU,0
IceNineKill,Katy,Yay more Bill Mosley!!!,1XP0Mu1dETo,0
IceNineKill,Beckett Kamp,I love y’all Ice Nine Kills!,zRFTE3tFrmQ,0
IceNineKill,Beckett Kamp,I’m gonna do it!,zRFTE3tFrmQ,0
IceNineKill,Katy,Legit yelled in excitement when I realized Joe Bob was the judge!!!!  Again when I saw Bill Moseley.  Even pulled the wiki to see the grabbed Scout Taylor-Compton from the Rob Zombie Halloween remake.  Such true horror fans!  Love this band!,kI8OlBF8nHw,0
IceNineKill,Mickey Ridenbaugh,My brother just passed away from a overdose after battle demons and I’m dedicating this song to him and I’m broken I’m just hoping you are pain free brother and somewhere in the galaxy as u always said REST EASY JOSHUA BARNABUS RIDENBAUGH FLY HIGH 😇👼🌌🪐🚀 #dontdodrugs #resteasybrother #flyhigh #restinpeacejoshuaridenbaugh,1XP0Mu1dETo,0
IceNineKill,Jacky Ray,Views doesn't match the quality smh this is a masterpiece,kI8OlBF8nHw,0
IceNineKill,Sean Basile,Can't believe I'm just finding this now. This is beyond great,ozOb5FcnDf4,0
IceNineKill,Unhurtable Gaming,These songs based on movies are so great and Spencer your voice with autotune is great for the songs,1KYeNFwyeEk,0
IceNineKill,Kim Mertz,That thumbnail holy shit,1XP0Mu1dETo,0
IceNineKill,David Valencia,Andrew Brynarski is Leatherface again in this music video. Time for a sequel to end the franchise.,kI8OlBF8nHw,0
IceNineKill,Lisa Helson,The killing effects are so cool and wicked! Yall did incredible with this mv!,kI8OlBF8nHw,0
IceNineKill,Tjpool_gaming,I get to sing with the band and I love ink if you go to my yt and go the video,r06-ASIawww,0
IceNineKill,masondog,This song is a absolute FUCKING BANGER,jc_n2vCavCY,0
IceNineKill,Morgan Reichel,"Anyway, did they catch him?",zRFTE3tFrmQ,0
IceNineKill,Morgan Reichel,Hehe I want to call them but I’m shy XD,zRFTE3tFrmQ,0
IceNineKill,Rhianna Lopez,Please put up a warning for the flashing lights and violence,xWzS7ewJl9w,0
IceNineKill,Stormy_Ferret,yay!,ASYgM63PX8s,0
IceNineKill,ferdinand marcos,un vídeo musical impresionante a la altura de los mejores ❤️,m9sId7TZ0r0,0
IceNineKill,Amanda Houston,Legit just heard this for the first time on shuffle and I instantly love it! Had to watch the video cuz I could sense the American Psycho vibes 😁 so good,ozOb5FcnDf4,0
IceNineKill,KosyKruptioN,When you have glue holding the wine glass to the drinks tray....yet the glasses are empty.....,ozOb5FcnDf4,0
IceNineKill,Carell,🔥🔥🔥,kI8OlBF8nHw,0
IceNineKill,BizarrO,Download 2023 !!!,m9sId7TZ0r0,0
IceNineKill,GorgeousGeorge,шикарная работа! Но удары топором и их последствия режут глаз(,ozOb5FcnDf4,0
IceNineKill,Full Metal J-rocker,"I wish they screamed ""Pancakes"" somewhere in the song.",jc_n2vCavCY,0
IceNineKill,Vanilulu Mist,I hate that I found this a year late,4Q3Z5vwfWWg,0
IceNineKill,Shai Blocker,Idc how many times I heat this it still gives me chills. Please come to savannah!!,h-v705eYqJk,0
IceNineKill,Derek Ragan,Primal darkness is in this video holy shit,kI8OlBF8nHw,0
IceNineKill,cnralph,"All right, everyone. Let's make a start up for INK to make us a horror movie.",kI8OlBF8nHw,0
IceNineKill,Autistic Ace,"I was there, it was the first time I'd ever heard INK and me and my brother are fans of slasher films so when they played American Nightmere and we both saw freddy's glove we're both like ""holy sh!t"". And that was the day I found my new favorite band",tiww2VOfiYg,0
IceNineKill,Curseth,Based song.,qwY4tPa68lw,0
IceNineKill,Jeanne Jutras,Noelle,rOBn7_15CTA,0
IceNineKill,Jeanne Jutras,❤️🤍💜💙💚🖤🩸🚿🔪🤟🇺🇸,rOBn7_15CTA,0
IceNineKill,Julian,That’s how the (irs) get you.  If they know that you know what you’re doing well…you’re going to pay 😂😂,mXuG19-dTiQ,0
IceNineKill,Jeanne Jutras,🤟🤟🐇🖤🖤🖤💖🩸🚿,rOBn7_15CTA,0
IceNineKill,Jeanne Jutras,🚿🩸🩸🩸🩸🩸🩸🩸🩸,rOBn7_15CTA,0
IceNineKill,Jeanne Jutras,🤟🔪,rOBn7_15CTA,0
IceNineKill,Jeanne Jutras,🐇🧡❤️💜💙💚,rOBn7_15CTA,0
IceNineKill,Jeanne Jutras,Is much as I would love to go to the show I can't cuz I have like I can't do strobes,rOBn7_15CTA,0
IceNineKill,Jeanne Jutras,🇺🇸,rOBn7_15CTA,0
IceNineKill,Jeanne Jutras,I think you're cute,rOBn7_15CTA,0
IceNineKill,Jeanne Jutras,Noelle,rOBn7_15CTA,0
IceNineKill,Ifyousayhiimighttoo,‘For a minute I though I was dead me-‘,kI8OlBF8nHw,0
IceNineKill,Ifyousayhiimighttoo,"Ok, but can I ft y’all???",zRFTE3tFrmQ,0
IceNineKill,maxx angel,bro ice nine kills makes shorts- didn't know that but cool 👁👄👁,GosZL6HH4KU,0
IceNineKill,Carrie Johnson,"The carnage continues at a concert near you! Na na na boo boo, INK's gonna get you!!",TZFjYkhA9S0,0
IceNineKill,Luke Cote,"9:55 Not as chunky as in scanners, but definitely more bloody. I give this head explosion a 4 out of 5. Great job James, you earned it.",kI8OlBF8nHw,1
IceNineKill,shilo eldridge,imagine doing homelander to idk lol i love youuuu guysssssss,kI8OlBF8nHw,0
IceNineKill,Rockstar Wolf,The ending was so perfect,kI8OlBF8nHw,0
IceNineKill,Deception,"love going to trinity, seen then every time. amazing shows!",9oMWTs7Q0JY,0
IceNineKill,Diego Bruni,Clipe impecável como sempre!,m9sId7TZ0r0,0
IceNineKill,Child Predator,Nice to see James using logic and stomping out the fire.,kI8OlBF8nHw,0
IceNineKill,sillycheezer :3,i cannot get over how this mv was animated by the same team that makes elhugueny videos,Fchfu5tH1-0,0
IceNineKill,Morgan Reichel,"My Birthday is Valentine’s Day, this is better than any fifty shades or magic Mike movie",Fchfu5tH1-0,0
IceNineKill,august ,i love all of these,ASYgM63PX8s,0
IceNineKill,memorable martin,Alex the terrible lead me to ice nine kills .....I now have a new favorite band list,mXuG19-dTiQ,0
IceNineKill,KCs Funhouse,Spencer has more faith in INK fans than I do in humanity… ❤,ASYgM63PX8s,7
IceNineKill,Ice9kills_slipknot,The second guy who came in after Spencer he sounds hot has Spencer,q-4Q4pXwAY0,0
IceNineKill,Curseth,The music video looks like something from an lhugueney animation but good,K7v7k-WgbL8,0
IceNineKill,B I,INK,r06-ASIawww,0
IceNineKill,Horse Girl 2.0,"❤❤❤❤❤
Love this",4Q3Z5vwfWWg,0
IceNineKill,ErinRF,"Holy fucking shit that's brutal!

I got the cassette version of this album earlier today and I'm pretty sure I've listened to it about 8 times in a row so far. Fantastic work all around!",m9sId7TZ0r0,0
IceNineKill,Dustin Murphy,Yea and isn’t that main detective the guy from the devils rejects too?,1XP0Mu1dETo,0
IceNineKill,Colleen Glanville,"The one where Patrick is spitting out water is hilarious, but the coolest one would have to go to Spencer looking in the sky with his arms out. Absolutely amazing. Honestly though, a lot of these would actually be amazing album covers! 🤘😆",ASYgM63PX8s,20
IceNineKill,Katherine Ash,Amazing,ASYgM63PX8s,0
IceNineKill,Barbara Crawford,🖤🔥🖤😎🖤,ASYgM63PX8s,0
IceNineKill,Barbara Crawford,🖤🔥🖤😎🖤,ASYgM63PX8s,0
IceNineKill,Psychedelic Soul,Proves nothing,ASYgM63PX8s,0
IceNineKill,James Albert,I think they should do a collaboration with five finger death punch or famous last wordsor even rammstein,kI8OlBF8nHw,0
IceNineKill,gars official youtube,those are amazing,ASYgM63PX8s,1
IceNineKill,Yannizo.,"Still better than the ETITB cover art :,)",ASYgM63PX8s,5
IceNineKill,Squiddle Beans,"@Yannizo. from an art student perspective it's really good LOL, you have good reasonings, I'd just like to put mine as well!
- the use of negative space behind the trees
- the focal point is very clear with the shimmer coming out of the book & the way the tree branches curve inward & the edge of the letters frame the figures
- the use of analogous colors w/ the red as a complementary shade to really make the colors all pop
- I cant speak on typography since that's not what I do, so that's all you
-there's a lot of perspective & I love how the comic style looks, the books I used to read as a kid sometimes had pictures in them like this, so in my perspective it's as if the nostalgia is coming to life
- Harsh black shading works well here, it gives more of a horror tone that a typical portrait drawing
- the slight foreshortening of the characters is really well done
-lighting was done really well, you can tell where the light source is coming from & how it tones the characters!",ASYgM63PX8s,1
IceNineKill,Avery Mcgowan,​@Yannizo.at first I disagreed with you  I still think it's a great album cover but I do agree the cartooney look doesn't go along with the tone of the album,ASYgM63PX8s,2
IceNineKill,Yannizo.,"​@Squiddle Beans Eh, to each their own I guess and if you like it that's totally cool, art is always subjective. But there are some typical ""artistic sins"" put into this cover art. First of all, I'm a graphic designer, I went to an art school and I'm comfortable saying I know some things about esthetic composition. Of course that doesn't mean that my opinion is in any way superior to others, but I'd like to elaborate my thoughts on it:

- It's way too much: The term ""horror vacui"" fits it pretty well. The illustration in the front, the typefaces, the trees in the background, the moon, the blood, the flourish on the edges, etc. The designer must have feared the concept of putting an empty space somewhere.

- The illustrations are bad: It's too cartoony, doesn't fit the tone of the album, and it kinda seems as if someone made it who has been a hobby artist for a few weeks.

- Bad use of color theory: The synyster green combined with the harsh red isn't pleasing to the eye.

- Bad shading: The characters and also the trees in the back are shaded with a soft 100% black shadow. This always looks cheap.

- Bad typeface: The text on the bottom is a typological mess. It's too big of a contrast to the bands logo. Also, never put a random outline to a font.

- Bad effects: The blood drips as well as the lens flare coming from the middle of the book and the fog effects look like some png picture they found on Google images.

Overall I think it's some pretty bad cover illustration. Personally it's one of my favorite albums but I can't deny this cover looks horrible. 
However, I respect your opinion of course :)",ASYgM63PX8s,5
IceNineKill,Squiddle Beans,That cover art is amazing wdym 🤨,ASYgM63PX8s,1
IceNineKill,Stupidity  productions,I’d buy those albums,ASYgM63PX8s,13
IceNineKill,Joseph Wisler Jr.,Beautiful,ASYgM63PX8s,6
IceNineKill,Riverkath,The one with the crowd was amazing!,ASYgM63PX8s,37
IceNineKill,PickleLynn,Spencer is so hot,K6QufPWpSfU,0
IceNineKill,Autistic Ace,The last two ones we're my favorite,ASYgM63PX8s,13
IceNineKill,IzzleVR #roadto2k,"First, and everything can be an album cover lmao",ASYgM63PX8s,12
IceNineKill,Alice Veil,Can someone tell my dumbass what movie this song is based off of?,DnMgCoRMTWU,0
IceNineKill,KGB_The_Space_Marine,POV: you heard “HEY PAUL” over your shoulder,xWzS7ewJl9w,0
IceNineKill,Psychedelic Soul,"James just kicks so much fucking ass, I remember I met all of these guys back stage in Denver at the peak of their horror album and it fucking ruled. Sure, it snowed, and i been lost for hours on end after the show, but it was all worth it. I'm so grateful to bear witness to a masterpiece album of horror, let alone witness a horror legend like James A Janisse be part of it like?!?!",kI8OlBF8nHw,0
IceNineKill,Average Metal enjoyer,This band is very corny and cringe but god are they fun to listen to,qwY4tPa68lw,0
IceNineKill,Topsmooth22,JAMES,kI8OlBF8nHw,0
IceNineKill,ChefmemeVR,That credits song is fire,kI8OlBF8nHw,0
IceNineKill,Leonel C.,I gotta see them live 🤘🤘🤘🤘🤘,q-4Q4pXwAY0,0
IceNineKill,Ryan petersen,Please do something for Tim burton,ozOb5FcnDf4,1
IceNineKill,EverEnding Time,This song always makes me cry. I think of my own children. I know it's based off of pet cemetery. But like if anything ever happened to my kids I'd meet them in the afterlife.,1XP0Mu1dETo,0
IceNineKill,Ice9kills_slipknot,But was Spencer on his knees,j8vKjIakHbA,0
IceNineKill,Ice9kills_slipknot,Imagine  seeing that in your room,j8vKjIakHbA,0
IceNineKill,The Texan Crus,Meanwhile the dead Jacoby on the ground,2sovyHn_H0o,0
IceNineKill,Kacie Gresch,"For some silly-ass reason, my fav line from all these videos is the quick aside, ""Et tu, DA?"" XD",m9sId7TZ0r0,0
IceNineKill,Zach Livengood,love dis songgg,kI8OlBF8nHw,1
IceNineKill,xaniety.,did they get Lhugeny to animate this,K7v7k-WgbL8,0
IceNineKill,Arthur Morgan,I watched this through a YouTube link while it was still unlisted but it’s hella cool it’s unbanned again,kI8OlBF8nHw,1
IceNineKill,Roman Kosyi,very underrated in terms of views but really great stuff,kI8OlBF8nHw,0
IceNineKill,TJL Racing,"There's something about the expressions and facial movements when Spencer sings in this music video. The second time he says ""Are you listening through the whispering"" and thr second ""Is it sinking in, cause it's sickening."" The way he moves and the faces he makes is sick. 🤌🏻🤌🏻🤌🏻",JZMlDGdzysk,0
IceNineKill,ICANSEEDEADHORIZONS,"The Rammstein Vibe is strong in this one, unfortunately…",DnMgCoRMTWU,0
IceNineKill,devial Lucifer,❤❤❤❤️‍🔥❤️‍🔥❤️‍🔥🖤🖤🖤🖤🤩🤩🤩🤩🤘🤘🤘🤘,Fchfu5tH1-0,0
IceNineKill,ferdinand marcos,un vídeo musical impresionante ❤️,m9sId7TZ0r0,0
IceNineKill,Refleiger [ Mu ],The Humbrella Corporation if there is also the zombie virus and has 100 percent of it being a worldwide zombie attack on our planet Earth !!,JZMlDGdzysk,1
IceNineKill,Sebastian Viuf,3:16 is that not the same police officer from the wrong side of heaven music video by 5FDP?,kI8OlBF8nHw,0
IceNineKill,don't trust my comments,"Absolutely love that first kill, oh my lord",kI8OlBF8nHw,0
IceNineKill,Ashley O’Neal,The intro gives me serotonin instantly,1XP0Mu1dETo,0
IceNineKill,Jake Cuevas,Happy Valentines Slay,K7v7k-WgbL8,0
IceNineKill,Red Candle Funeral,"His neck is not of human but god, his neck can make any corpsre rot.",K7v7k-WgbL8,0
IceNineKill,Duane Stewart,Ol' Sugarman throwing it down!!!!,kI8OlBF8nHw,0
IceNineKill,Jelly Bean,Best valentines day song,K7v7k-WgbL8,0
IceNineKill,atacante do vasco,2:37 🇩🇪🙋‍♂️,F0vmjT-00DU,0
IceNineKill,Austin Miller,When he says “you will never grow up” it sounds like the toys r us “you will never grow up im a toys r us kid” jingle. Idk if it was intentional or not,j8vKjIakHbA,0
IceNineKill,ferdinand marcos,me parece que me gustan los asesinos seriales ❤️,m9sId7TZ0r0,0
IceNineKill,ferdinand marcos,fantástico vídeo musical ❤️ impresionante ❤️❤️❤️❤️,m9sId7TZ0r0,0
IceNineKill,LindaMarieRaila1234,🫀,kI8OlBF8nHw,0
IceNineKill,bvbarmy2006,"Y’all kill it on stage. I’ve only seen you guys once but man, the audience was deafening with how many sang along.",85dlfxiBU6s,0
IceNineKill,Cristian Ojeda,Was that Ash on his arm ?,kI8OlBF8nHw,0
IceNineKill,Owen Zellner,It’s been a year since this song came out and funny enough I started my job the exact same day so a good song to start a good job to.,K7v7k-WgbL8,1
IceNineKill,Quashad Backus,Fuck Valentine's Day.,K7v7k-WgbL8,2
IceNineKill,Jax,bro got rejected heavily x_x,K7v7k-WgbL8,0
IceNineKill,Dick Solid 76,"Valentines Day, 2023.",K7v7k-WgbL8,2
IceNineKill,Doom Slayer,ITS BACK UP,kI8OlBF8nHw,1
IceNineKill,Hunter Irving,Saw you guys live last year keep up the great work also happy Valentines day,Fchfu5tH1-0,0
IceNineKill,Bhart,“Hearts are broken and the damage is severe. You’ll fall headless over heels cause the 14th is here”,K7v7k-WgbL8,3
IceNineKill,Azadeh,1:30  WoOoOoW it´s just amazing....,1XP0Mu1dETo,0
IceNineKill,Stephanie Sprinkle,This is fantastic!,kI8OlBF8nHw,0
IceNineKill,Rippled,Hip to be scared and funeral derangements are my two favorute mysic videks by ink,qwY4tPa68lw,0
IceNineKill,Barbara Crawford,🖤👍🔥🖤,Fchfu5tH1-0,0
IceNineKill,Cesar Punski,🔥🔥🔥🔥,tiww2VOfiYg,0
IceNineKill,Beckett Kamp,Yes! The uncensored cut! That's more like it!,kI8OlBF8nHw,0
IceNineKill,Beckett Kamp,Chelsea dies in the music video! 😱,m9sId7TZ0r0,0
IceNineKill,Beckett Kamp,These videos are amazing!,m9sId7TZ0r0,0
IceNineKill,Beckett Kamp,These videos are amazing!,1XP0Mu1dETo,0
IceNineKill,Beckett Kamp,James makes the best puns! I love these videos!,AG9SuDzflMg,0
IceNineKill,Beckett Kamp,Amazing music video! I love the story!,JZMlDGdzysk,1
IceNineKill,Beckett Kamp,James A. Janisse thank you for sharing Ice Nine Kills with me! I love metal & horror so I love this band! You're in the music videos!,j8vKjIakHbA,0
IceNineKill,Ashsizzlin Marie.,I need more im soulless 🥺🫀🔪,m9sId7TZ0r0,0
IceNineKill,Maddoxmonster72,"Oh hell ya I did, sometime you should make a ex mortis video",1KYeNFwyeEk,0
IceNineKill,g-n,Человек который преуспел в ассоциировании себя Патриком Бейтманом,ozOb5FcnDf4,0
IceNineKill,Rippled,I bet their concerts are the fucking best,h-v705eYqJk,0
IceNineKill,Andrew Day,Coolest live show I ever seen!,q-4Q4pXwAY0,0
IceNineKill,J T,Wish they show the other members other then spencer,kI8OlBF8nHw,0
IceNineKill,Rippled,The amount of times ive watched this I swear. I cant get enough,ozOb5FcnDf4,0
IceNineKill,Mustafa Ra,That Corpsegrinder headspin 🤘🏻🔪,K7v7k-WgbL8,0
IceNineKill,Jordan,Fuck yea,Fchfu5tH1-0,0
IceNineKill,Abyss,"Other Bands most replayed part: *chorus*
INK most replayed part: HEY PAUL!",ozOb5FcnDf4,1
IceNineKill,Letícia,Soft,kI8OlBF8nHw,0
IceNineKill,Loupix 021,Simetierre reference I love u,1XP0Mu1dETo,0
IceNineKill,romance3110,Granny is right :D,UD1eYO4AlzY,0
IceNineKill,Rippled,After i saw this american psycho had been on my mind for days. So i finally decided to watch the movie and now i understand the video way better,ozOb5FcnDf4,0
IceNineKill,MM,One of my drum students just suggested I listen to this. Didn’t know she was this metal! Awesome stuff!,ozOb5FcnDf4,0
IceNineKill,Morgan Reichel,Now this is something I needed for my birthday (the 14th). Thanks INK!,K7v7k-WgbL8,3
IceNineKill,chuckle nuts,"ive spent more time then i should have looking at this. i was trying to figure out who played jud nelson in the video(because it was bugging me) and i think i found it. 3:43 is where im comparing the images. so i think the person who plays jud nelson is philip a. nelson, a professor of a computer science department. i mean they look far too similar. (also if the reason the full name of phil wasnt put in the description was for privacy reasons let me know and ill delete this comment)",1XP0Mu1dETo,0
IceNineKill,Jacky Ray,Deserves a Billion views off of the video alone.,kI8OlBF8nHw,0
IceNineKill,Dylan Karl-Lee,R.i.P Justin Karl,SFimwZsPIH8,1
IceNineKill,Kaili Ogden,"WHAT A COOL DEATH!!!!!  AND SHE DID THE DEATH TWITCHES TOO THAT'S SO PERFECT!!!!  Bravo, Chelsea, bravo!!!",m9sId7TZ0r0,0
IceNineKill,Мишка Коала,"Дааа, уже скоро)))",Fchfu5tH1-0,0
IceNineKill,心臓ミルク,I love this song💖💖💖,aRNs79tzxUE,0
IceNineKill,Tyler Ramirez,Definitely singing this at school,Fchfu5tH1-0,0
IceNineKill,Colleen Glanville,"It's almost hard to believe that the music video for Take Your Pick is almost a year old now. I feel like it was just yesterday when it was released, where have the years gone. Absolutely love this song, and the music video never gets old. I'll probably watch it a few hundred times on Valentine's Day. Have a good one everyone, and Happy Valentine's Day! 🤘😆",Fchfu5tH1-0,4
IceNineKill,caitycasna,"""For a moment I thought I was DEAD MEAT"" 
heh. Clever. RIP James",kI8OlBF8nHw,0
IceNineKill,Milo,"So- Three in the chest, Two in the stomach, One in the back

3, 2, 1
His signature.
But the video was reversed, what's the ""Got you"" about if I'm wrong about that?",1XP0Mu1dETo,0
IceNineKill,hedgehog of death,Well I'm not going to be in a mine with a serial killer on Valentine's day so hopefully this won't happen,Fchfu5tH1-0,1
IceNineKill,TheGrizzlyChef,My Bloody Valentine!! Let's fucking go!!,Fchfu5tH1-0,1
IceNineKill,ghostfacejoel,My favorite song off of Horrorwood!! I hope you guys go back to playing this song live on your next US headlining tour. Or at silver scream con which I will be at!!,Fchfu5tH1-0,1
IceNineKill,Jaterrius Graham,Bruh not it ending before the breakdown 😭,Fchfu5tH1-0,6
IceNineKill,Cam Kornacki,"FUCK yeah my wife and I jam to this song all the time (really the whole album) lol can't wait! Also love how when Spencer is singing ""love hurts, in my mine, blunt force, then you die"" they're totally smoking a blunt hahahh",Fchfu5tH1-0,2
IceNineKill,MIW_Creature69,New song?,Fchfu5tH1-0,1
IceNineKill,Tyler Walker,"Those unaware, My Bloody Valentine’s release anniversary is today!",Fchfu5tH1-0,28
IceNineKill,Papahetfan,Favorite song on the album,Fchfu5tH1-0,5
IceNineKill,Metal Mania,Definitely showing my girlfriend this song on the 14th. 🤘,Fchfu5tH1-0,18
IceNineKill,MatthewMan,"Wow, that year has zoomed by.",Fchfu5tH1-0,5
IceNineKill,1ts Myst1c,New music video?,Fchfu5tH1-0,3
IceNineKill,KenDawg,"@1ts Myst1c yeah, it’s alright if you didn’t know that this video was already out",Fchfu5tH1-0,2
IceNineKill,1ts Myst1c,@KenDawg oh,Fchfu5tH1-0,2
IceNineKill,Java Bean,"No, we just don't talk about it lol",Fchfu5tH1-0,3
IceNineKill,KenDawg,Came out a year ago,Fchfu5tH1-0,5
IceNineKill,The Lone Wolf,Definitely a memorable day.,Fchfu5tH1-0,8
IceNineKill,Vlad V,Impressive. Very nice. Let's see Papa Roach's video.,ozOb5FcnDf4,0
IceNineKill,Leftylizard,Ultimate sigma anthem,ozOb5FcnDf4,0
IceNineKill,Alex Perinich,"pithy and crass, with little talent.",kI8OlBF8nHw,0
IceNineKill,Moritz Schönemann,"I thought i was dead meat, i laughed loud for that one",kI8OlBF8nHw,0
IceNineKill,Touhoumomo,Mans got a Efficiency 5 pickaxe fr,K7v7k-WgbL8,1
IceNineKill,Dick Solid 76,Ong.,K7v7k-WgbL8,0
IceNineKill,iCarryGunyyt,Love this song,kI8OlBF8nHw,0
